1.000000000000000000e+00,3.264308206736870055e+00,2.210874744374279999e+00,5.662069263769019534e-01,9.197453123883689852e-01,7.027430807601250384e-01,6.590143478778369701e-01,9.775052913154540224e-02,3.175157922488370255e-01,6.480366154493570008e+00
1.000000000000000000e+00,7.764308206736870055e+00,7.358747443742760241e-01,5.566206926376899844e+00,1.697453123883690129e-01,1.427743080760129901e+00,1.559014347877839990e+00,2.377505291315450131e-01,8.175157922488369699e-01,1.480366154493570008e+00
1.000000000000000000e+00,1.014308206736870055e+00,1.473374744374279954e+00,8.066206926376899844e+00,5.447453123883689852e-01,3.402430807601249940e-01,2.090143478778369868e-01,1.677505291315450064e-01,6.751579224883720587e-02,8.980366154493570008e+00
1.000000000000000000e+00,5.514308206736870055e+00,2.948374744374279821e+00,3.066206926376899844e+00,1.294745312388370095e+00,1.065243080760130079e+00,1.109014347877840034e+00,2.775052913154539905e-02,5.675157922488369699e-01,3.980366154493570008e+00
1.000000000000000000e+00,4.389308206736870055e+00,3.671247443742760019e-01,4.316206926376899844e+00,1.107245312388370095e+00,5.214930807601250162e-01,4.340143478778369923e-01,2.727505291315450164e-01,9.425157922488369699e-01,2.303661544935710070e-01
1.000000000000000000e+00,8.889308206736869167e+00,1.842124744374280088e+00,9.316206926376899844e+00,3.572453123883689852e-01,1.246493080760129990e+00,1.334014347877839901e+00,1.327505291315450031e-01,4.425157922488370255e-01,5.230366154493570008e+00
1.000000000000000000e+00,2.139308206736870055e+00,2.579624744374279910e+00,6.816206926376899844e+00,7.322453123883689852e-01,1.589930807601249996e-01,8.840143478778369479e-01,6.275052913154539891e-02,6.925157922488369699e-01,2.730366154493570008e+00
1.000000000000000000e+00,6.639308206736870055e+00,1.104624744374280043e+00,1.816206926376900066e+00,1.482245312388370095e+00,8.839930807601249496e-01,1.784014347877840079e+00,2.027505291315450098e-01,1.925157922488369977e-01,7.730366154493570008e+00
1.000000000000000000e+00,3.826808206736870055e+00,9.202497443742769789e-01,6.191206926376899844e+00,1.200995312388370095e+00,1.155868080760130034e+00,9.965143478778369923e-01,1.502505291315449909e-01,5.015792248837170307e-03,9.605366154493570008e+00
1.000000000000000000e+00,8.326808206736869167e+00,2.395249744374280176e+00,1.191206926376900066e+00,4.509953123883689852e-01,4.308680807601250051e-01,1.896514347877839901e+00,1.025052913154540085e-02,5.050157922488369699e-01,4.605366154493570008e+00
1.000000000000000000e+00,1.576808206736870055e+00,1.657749744374279910e+00,3.691206926376899844e+00,7.599531238836869373e-02,7.933680807601249940e-01,5.465143478778370367e-01,8.025052913154540057e-02,2.550157922488370255e-01,7.105366154493570008e+00
1.000000000000000000e+00,6.076808206736870055e+00,1.827497443742759908e-01,8.691206926376899844e+00,8.259953123883689852e-01,6.836808076012529378e-02,1.446514347877839946e+00,2.202505291315449976e-01,7.550157922488369699e-01,2.105366154493570008e+00
1.000000000000000000e+00,4.951808206736870055e+00,2.763999744374280088e+00,9.941206926376899844e+00,1.388495312388370095e+00,1.337118080760129946e+00,3.215143478778370034e-01,4.525052913154539724e-02,6.300157922488369699e-01,3.355366154493570008e+00
1.000000000000000000e+00,9.451808206736869167e+00,1.288999744374279999e+00,4.941206926376899844e+00,6.384953123883689852e-01,6.121180807601249718e-01,1.221514347877840079e+00,1.852505291315449942e-01,1.300157922488369977e-01,8.355366154493570008e+00
1.000000000000000000e+00,2.701808206736870055e+00,5.514997443742769567e-01,2.441206926376899844e+00,2.634953123883689852e-01,9.746180807601250162e-01,7.715143478778370145e-01,2.552505291315450009e-01,8.800157922488369699e-01,8.553661544935710070e-01
1.000000000000000000e+00,7.201808206736870055e+00,2.026499744374279821e+00,7.441206926376899844e+00,1.013495312388370095e+00,2.496180807601250107e-01,1.671514347877840034e+00,1.152505291315450014e-01,3.800157922488370255e-01,5.855366154493570008e+00
1.000000000000000000e+00,3.545558206736870055e+00,6.436872443742760463e-01,9.003706926376899844e+00,5.916203123883689852e-01,8.386805807601249718e-01,1.165264347877839946e+00,1.500529131545349929e-03,8.487657922488369699e-01,5.542866154493570008e+00
1.000000000000000000e+00,8.045558206736869167e+00,2.118687244374279910e+00,4.003706926376899844e+00,1.341620312388370095e+00,1.136805807601249940e-01,2.652643478778369812e-01,1.415005291315450109e-01,3.487657922488370255e-01,5.428661544935710070e-01
1.000000000000000000e+00,1.295558206736870055e+00,2.856187244374280176e+00,1.503706926376900066e+00,9.666203123883689852e-01,1.201180580760129901e+00,1.615264347877839901e+00,2.115005291315449898e-01,5.987657922488369699e-01,8.042866154493570008e+00
1.000000000000000000e+00,5.795558206736870055e+00,1.381187244374280088e+00,6.503706926376899844e+00,2.166203123883690129e-01,4.761805807601249829e-01,7.152643478778369923e-01,7.150052913154540668e-02,9.876579224883720587e-02,3.042866154493570008e+00
1.000000000000000000e+00,4.670558206736870055e+00,1.749937244374279999e+00,5.253706926376899844e+00,4.041203123883689852e-01,1.019930580760129990e+00,1.840264347877839990e+00,1.765005291315449865e-01,4.737657922488370255e-01,1.792866154493570008e+00
1.000000000000000000e+00,9.170558206736869167e+00,2.749372443742760241e-01,2.537069263769020089e-01,1.154120312388370095e+00,2.949305807601250162e-01,9.402643478778369701e-01,3.650052913154540335e-02,9.737657922488369699e-01,6.792866154493570008e+00
1.000000000000000000e+00,2.420558206736870055e+00,1.012437244374279954e+00,2.753706926376899844e+00,7.791203123883689852e-01,1.382430580760130034e+00,1.390264347877840034e+00,1.065005291315449937e-01,2.237657922488369977e-01,4.292866154493570008e+00
1.000000000000000000e+00,6.920558206736870055e+00,2.487437244374279821e+00,7.753706926376899844e+00,2.912031238836870067e-02,6.574305807601249496e-01,4.902643478778370145e-01,2.465005291315449931e-01,7.237657922488369699e-01,9.292866154493570008e+00
1.000000000000000000e+00,4.108058206736870055e+00,2.303062244374280088e+00,4.628706926376899844e+00,3.103703123883689852e-01,3.855555807601250273e-01,1.502764347877840079e+00,2.290005291315450053e-01,5.362657922488369699e-01,8.667866154493570008e+00
1.000000000000000000e+00,8.608058206736869167e+00,8.280622443742770011e-01,9.628706926376899844e+00,1.060370312388370095e+00,1.110555580760129946e+00,6.027643478778369479e-01,8.900052913154539447e-02,3.626579224883719893e-02,3.667866154493570008e+00
1.000000000000000000e+00,1.858058206736870055e+00,9.056224437427640162e-02,7.128706926376899844e+00,1.435370312388370095e+00,7.480555807601250162e-01,1.952764347877840034e+00,1.900052913154540168e-02,7.862657922488369699e-01,6.167866154493570008e+00
1.000000000000000000e+00,6.358058206736870055e+00,1.565562244374280043e+00,2.128706926376899844e+00,6.853703123883689852e-01,1.473055580760129990e+00,1.052764347877839901e+00,1.590005291315449987e-01,2.862657922488370255e-01,1.167866154493570008e+00
1.000000000000000000e+00,5.233058206736870055e+00,1.196812244374279910e+00,8.787069263769019534e-01,1.228703123883689990e-01,2.043055807601250051e-01,1.727764347877839946e+00,1.240005291315449953e-01,1.612657922488369977e-01,4.917866154493570008e+00
1.000000000000000000e+00,9.733058206736869167e+00,2.671812244374279999e+00,5.878706926376899844e+00,8.728703123883689852e-01,9.293055807601250384e-01,8.277643478778370367e-01,2.640005291315449809e-01,6.612657922488369699e-01,9.917866154493570008e+00
1.000000000000000000e+00,2.983058206736870055e+00,1.934312244374279954e+00,8.378706926376899844e+00,1.247870312388370095e+00,5.668055807601249940e-01,1.277764347877839990e+00,1.940005291315450020e-01,4.112657922488370255e-01,2.417866154493570008e+00
1.000000000000000000e+00,7.483058206736870055e+00,4.593122443742759797e-01,3.378706926376899844e+00,4.978703123883689852e-01,1.291805580760130079e+00,3.777643478778370256e-01,5.400052913154539808e-02,9.112657922488369699e-01,7.417866154493570008e+00
1.000000000000000000e+00,3.404933206736870055e+00,1.427280994374279910e+00,3.222456926376899844e+00,1.365057812388370095e+00,1.042586830760130034e+00,9.121393478778370145e-01,2.246255291315449876e-01,4.581407922488370255e-01,4.449116154493570008e+00
1.000000000000000000e+00,7.904933206736870055e+00,2.902280994374279999e+00,8.222456926376899844e+00,6.150578123883689852e-01,3.175868307601250051e-01,1.812139347877840034e+00,8.462552913154540446e-02,9.581407922488369699e-01,9.449116154493570008e+00
1.000000000000000000e+00,1.154933206736870055e+00,2.164780994374280176e+00,5.722456926376899844e+00,2.400578123883690129e-01,1.405086830760130079e+00,4.621393478778370034e-01,1.462552913154539953e-02,2.081407922488369977e-01,1.949116154493570008e+00
1.000000000000000000e+00,5.654933206736870055e+00,6.897809943742769789e-01,7.224569263769019534e-01,9.900578123883689852e-01,6.800868307601249940e-01,1.362139347877840079e+00,1.546255291315450087e-01,7.081407922488369699e-01,6.949116154493570008e+00
1.000000000000000000e+00,4.529933206736870055e+00,2.533530994374280088e+00,1.972456926376900066e+00,1.177557812388370095e+00,8.613368307601250162e-01,2.371393478778369979e-01,1.196255291315450053e-01,8.331407922488369699e-01,8.199116154493570008e+00
1.000000000000000000e+00,9.029933206736869167e+00,1.058530994374279999e+00,6.972456926376899844e+00,4.275578123883689852e-01,1.363368307601250107e-01,1.137139347877839990e+00,2.596255291315450187e-01,3.331407922488370255e-01,3.199116154493570008e+00
1.000000000000000000e+00,2.279933206736870055e+00,3.210309943742760130e-01,9.472456926376899844e+00,5.255781238836870067e-02,1.223836830760129946e+00,6.871393478778370367e-01,1.896255291315450120e-01,5.831407922488369699e-01,5.699116154493570008e+00
1.000000000000000000e+00,6.779933206736870055e+00,1.796030994374280043e+00,4.472456926376899844e+00,8.025578123883689852e-01,4.988368307601250273e-01,1.587139347877839946e+00,4.962552913154540113e-02,8.314079224883720587e-02,6.991161544935710070e-01
1.000000000000000000e+00,3.967433206736870055e+00,1.611655994374280088e+00,7.597456926376899844e+00,1.083807812388370095e+00,2.269618307601249940e-01,7.996393478778369701e-01,3.212552913154539946e-02,1.456407922488369977e-01,1.324116154493570008e+00
1.000000000000000000e+00,8.467433206736869167e+00,1.366559943742760019e-01,2.597456926376899844e+00,3.338078123883689852e-01,9.519618307601249718e-01,1.699639347877839990e+00,1.721255291315449965e-01,6.456407922488369699e-01,6.324116154493570008e+00
1.000000000000000000e+00,1.717433206736870055e+00,8.741559943742770455e-01,9.745692637690230031e-02,7.088078123883689852e-01,5.894618307601250384e-01,3.496393478778370145e-01,2.421255291315450031e-01,3.956407922488370255e-01,3.824116154493570008e+00
