1.068439517626589980e-01,6.285468913166280203e+00,1.139088081364090010e+00,6.521298498893729700e+00,1.045049519469489985e+00,2.037776012229929878e-01,1.267907721833829937e+00,3.816478985667510343e-02,5.968362991768609849e-01,5.762509578698500334e-01
1.096843951762660030e+00,1.785468913166279981e+00,2.614088081364089877e+00,1.521298498893729922e+00,2.950495194694919832e-01,9.287776012229930211e-01,2.779077218338329991e-01,1.781647898566749988e-01,9.683629917686099875e-02,5.576250957869850033e+00
6.018439517626590352e-01,4.035468913166280203e+00,1.876588081364090055e+00,4.021298498893729700e+00,1.420049519469489985e+00,5.662776012229929767e-01,7.729077218338330502e-01,1.081647898566750060e-01,8.468362991768609849e-01,3.076250957869850033e+00
1.591843951762659914e+00,8.535468913166280203e+00,4.015880813640880231e-01,9.021298498893729700e+00,6.700495194694919832e-01,1.291277601222990068e+00,1.762907721833830044e+00,2.481647898566750055e-01,3.468362991768609849e-01,8.076250957869849145e+00
3.543439517626589819e-01,2.910468913166280203e+00,7.703380813640879898e-01,5.271298498893729700e+00,8.575495194694919832e-01,7.475276012229929989e-01,3.040772183383300131e-02,1.431647898566749955e-01,2.218362991768610126e-01,9.326250957869849145e+00
1.344343951762660083e+00,7.410468913166280203e+00,2.245338081364089966e+00,2.712984988937329756e-01,1.075495194694919970e-01,1.472527601222989979e+00,1.020407721833830106e+00,3.164789856675130023e-03,7.218362991768609849e-01,4.326250957869850033e+00
8.493439517626589774e-01,9.660468913166280203e+00,2.982838081364089788e+00,2.771298498893730144e+00,1.232549519469489985e+00,3.850276012229930100e-01,1.515407721833829990e+00,2.131647898566750021e-01,4.718362991768609849e-01,6.826250957869850033e+00
1.839343951762659968e+00,5.160468913166280203e+00,1.507838081364089922e+00,7.771298498893729700e+00,4.825495194694919832e-01,1.110027601222989935e+00,5.254077218338329969e-01,7.316478985667509982e-02,9.718362991768609849e-01,1.826250957869850033e+00
2.305939517626590107e-01,4.597968913166280203e+00,2.429713081364090144e+00,9.646298498893729700e+00,1.379951946949149917e-02,2.944026012229929989e-01,8.966577218338329658e-01,1.256647898566750077e-01,7.843362991768609849e-01,7.451250957869850033e+00
1.220593951762660057e+00,9.097968913166280203e+00,9.547130813640879454e-01,4.646298498893729700e+00,7.637995194694919832e-01,1.019402601222989979e+00,1.886657721833830070e+00,2.656647898566750210e-01,2.843362991768609849e-01,2.451250957869850033e+00
7.255939517626589508e-01,6.847968913166280203e+00,2.172130813640880120e-01,2.146298498893730144e+00,3.887995194694919832e-01,6.569026012229930434e-01,1.391657721833829964e+00,5.566478985667509816e-02,5.343362991768609849e-01,9.951250957869849145e+00
1.715593951762659941e+00,2.347968913166280203e+00,1.692213081364090099e+00,7.146298498893729700e+00,1.138799519469489985e+00,1.381902601222990024e+00,4.016577218338330257e-01,1.956647898566749866e-01,3.433629917686099875e-02,4.951250957869850033e+00
4.780939517626590085e-01,7.972968913166280203e+00,2.060963081364089788e+00,8.396298498893729700e+00,2.012995194694920109e-01,4.756526012229930211e-01,1.639157721833830017e+00,2.306647898566749899e-01,4.093362991768609849e-01,3.701250957869850033e+00
1.468093951762660110e+00,3.472968913166280203e+00,5.859630813640880342e-01,3.396298498893730144e+00,9.512995194694919832e-01,1.200652601222989890e+00,6.491577218338330235e-01,9.066478985667510149e-02,9.093362991768609849e-01,8.701250957869849145e+00
9.730939517626590041e-01,1.222968913166279981e+00,1.323463081364089966e+00,8.962984988937330311e-01,5.762995194694919832e-01,1.131526012229930045e-01,1.541577218338330002e-01,1.606647898566750110e-01,1.593362991768610126e-01,1.201250957869850033e+00
1.963093951762659994e+00,5.722968913166280203e+00,2.798463081364090055e+00,5.896298498893729700e+00,1.326299519469489985e+00,8.381526012229929545e-01,1.144157721833829910e+00,2.066478985667509830e-02,6.593362991768609849e-01,6.201250957869850033e+00
4.496895176265899852e-02,2.066718913166280203e+00,2.153150581364089877e+00,3.708798498893730144e+00,4.356745194694919832e-01,1.245965101222989979e+00,1.948532721833829973e+00,1.869147898566750066e-01,6.905862991768609849e-01,5.888750957869850033e+00
1.034968951762659906e+00,6.566718913166280203e+00,6.781505813640880120e-01,8.708798498893729700e+00,1.185674519469489985e+00,5.209651012229929989e-01,9.585327218338329791e-01,4.691478985667509732e-02,1.905862991768610126e-01,8.887509578698500334e-01
5.399689517626590218e-01,8.816718913166280203e+00,1.415650581364090055e+00,6.208798498893729700e+00,6.067451946949149744e-02,8.834651012229930434e-01,4.635327218338329835e-01,2.569147898566749855e-01,9.405862991768609849e-01,8.388750957869849145e+00
1.529968951762660012e+00,4.316718913166280203e+00,2.890650581364090144e+00,1.208798498893729922e+00,8.106745194694919832e-01,1.584651012229930100e-01,1.453532721833830088e+00,1.169147898566749999e-01,4.405862991768609849e-01,3.388750957869850033e+00
2.924689517626590241e-01,7.691718913166280203e+00,2.521900581364089788e+00,4.958798498893729700e+00,6.231745194694919832e-01,1.064715101222990068e+00,7.110327218338330368e-01,1.191478985667509920e-02,6.558629917686099875e-02,4.638750957869850033e+00
1.282468951762659959e+00,3.191718913166280203e+00,1.046900581364089922e+00,9.958798498893729700e+00,1.373174519469489985e+00,3.397151012229929767e-01,1.701032721833829919e+00,1.519147898566750032e-01,5.655862991768609849e-01,9.638750957869849145e+00
7.874689517626589641e-01,5.441718913166280203e+00,3.094005813640879898e-01,7.458798498893729700e+00,2.481745194694920109e-01,1.427215101222989890e+00,1.206032721833830035e+00,8.191478985667509372e-02,3.155862991768609849e-01,2.138750957869850033e+00
1.777468951762660065e+00,9.941718913166280203e+00,1.784400581364089966e+00,2.458798498893730144e+00,9.981745194694919832e-01,7.022151012229930211e-01,2.160327218338330135e-01,2.219147898566750099e-01,8.155862991768609849e-01,7.138750957869850033e+00
1.687189517626589974e-01,9.379218913166280203e+00,4.937755813640880009e-01,5.837984988937330311e-01,1.466924519469489985e+00,1.336590101222989935e+00,3.397827218338330124e-01,2.744147898566750010e-01,8.780862991768609849e-01,1.513750957869850033e+00
1.158718951762659932e+00,4.879218913166280203e+00,1.968775581364089922e+00,5.583798498893729700e+00,7.169245194694919832e-01,6.115901012229929545e-01,1.329782721833830061e+00,1.344147898566749877e-01,3.780862991768609849e-01,6.513750957869850033e+00
6.637189517626590485e-01,2.629218913166280203e+00,2.706275581364089966e+00,8.083798498893729700e+00,1.091924519469489985e+00,9.740901012229929989e-01,1.824782721833829946e+00,2.044147898566749944e-01,6.280862991768609849e-01,4.013750957869850033e+00
1.653718951762660039e+00,7.129218913166280203e+00,1.231275581364090099e+00,3.083798498893730144e+00,3.419245194694919832e-01,2.490901012229929934e-01,8.347827218338329525e-01,6.441478985667510593e-02,1.280862991768610126e-01,9.013750957869849145e+00
4.162189517626589952e-01,3.754218913166280203e+00,8.625255813640879676e-01,1.833798498893729922e+00,1.279424519469489985e+00,7.928401012229929767e-01,1.082282721833830008e+00,9.941478985667520640e-02,2.530862991768609849e-01,7.763750957869850033e+00
1.406218951762659986e+00,8.254218913166280203e+00,2.337525581364090055e+00,6.833798498893729700e+00,5.294245194694919832e-01,6.784010122299319323e-02,9.228272183383300076e-02,2.394147898566749977e-01,7.530862991768609849e-01,2.763750957869850033e+00
